Country,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Argentina (urban),1993,1.0336033,1.9766662,4.882939,15.070401,27.289253,60.395664,77.2528,86.91424,308630,590224,1458025,4499959,8148458,18033894,23067364,25952229,13.613324,20.099566,26.133675,4064882,6001647,7803406,23.05284,16.156162,5.543781,46.741997,0.36626706,0.44856286,0.4218627,1.4835973,2.9669297,4.096834,5.217328,6.421467,7.8979125,9.670685,12.3405905,16.703268,33.20139,7.9394865,10.799573,13.199478,16.156162,19.799217,25.07901,32.39872,36.67531,36.333344,37.836067,4.992728,7.3028445,9.887956,2.3701289,2.935037,3.667714,9634294,17615056,28620664,83.973305,38.137825,45.752045,58.518738,53.889133,42.284084,59.532852,36.70025,0.86795187,10.407528,27.632252,1.1567194,41.630863,2.0647056,51.742523,5.5308747,0.83973306,3.8137825,9.150409,1.2581528,16.16674,1.543369,23.81314,2.513967,259166.81,31076446,165017500,742592.06,372924100,2250270.8,618004100,11312749,3.4201128,6.8396153,9.444366,12.027423,14.803305,18.206932,22.293674,28.448565,38.505775,76.538635,20.186157,46.612453,2.4120696,11.2132015,8.43143,2.8931375,2.914286
Argentina (urban),1994,1.2924485,1.9113266,4.416819,15.682352,28.74899,61.21344,78.06588,87.09585,392080,579825,1339898,4757438,8721367,18569866,23682265,26421621,14.018618,20.722494,26.59362,4252724,6286429,8067509,22.774399,15.622388,5.3463283,45.82567,0.38029987,0.45916805,0.42719632,1.4955481,2.8819745,3.9553344,5.0683117,6.3164287,7.716035,9.501609,12.10343,16.51475,34.44658,7.6376114,10.414925,12.792999,15.622388,19.163462,24.18577,31.210058,34.510014,34.968586,37.317955,4.837827,7.246363,9.924195,2.1565154,2.731464,3.4979732,9171065,17171154,28219930,90.590225,38.42602,47.015793,72.741905,54.834423,47.43443,60.729694,36.456177,1.1708305,11.047092,28.779984,1.3903356,42.806973,2.0950935,52.893044,5.717185,0.90590227,3.842602,9.403158,1.563951,16.450327,1.7313567,24.291878,2.497248,355186.16,33512742,174615400,906817.94,389581020,2319841.5,641830800,11880503,3.406021,6.563524,9.008037,11.542775,14.385286,17.572805,21.639343,27.564835,37.61135,78.45001,19.717598,45.835823,2.570416,11.641591,8.571428,2.9333332,2.922078
Argentina (urban),1995,1.7686337,3.8554344,7.400767,20.479204,33.886658,65.95671,80.99448,87.52898,544914,1187855,2280168,6309620,10440442,20321189,24954307,26967581,15.664418,21.194302,28.02907,4826190,6529941,8635725,21.633886,14.441226,4.485275,46.721615,0.44065902,0.48904404,0.44764122,1.1322043,2.629983,3.6858726,4.734488,5.911789,7.35718,9.07484,11.684645,16.81335,36.975647,6.7958713,9.061161,11.213187,14.441226,17.509184,22.301783,29.65265,40.654507,41.39139,40.84597,6.368293,8.772617,11.448746,2.3484037,2.9887123,3.5391953,11333843,19516114,30563516,88.49392,41.50868,49.819515,57.05532,57.63314,48.256466,64.09615,39.658752,1.5651331,14.065905,32.859314,2.1997304,46.67966,3.5713487,56.10271,8.121798,0.88493913,4.150868,9.963902,1.2266895,17.289942,1.7613611,25.638462,2.7166247,482215.75,43336896,202478350,1457129.2,431458530,4016199.2,691407300,17140870,2.4493978,5.6896753,7.973975,10.2425375,12.789497,15.91644,19.632406,25.278429,36.373814,79.99269,18.094337,44.930016,3.0351324,14.297267,10.416667,3.235294,3.219697
Argentina (urban),1996,2.548768,4.2175674,8.346336,22.40096,35.84016,66.05946,80.974594,87.526794,797055,1318925,2610080,7005265,11207994,20658224,25322509,27371522,16.117542,22.554068,28.46016,5040304,7053145,8900108,21.192957,13.854637,4.069194,44.761135,0.46001372,0.4952443,0.47110662,1.034396,2.480583,3.5558238,4.6417727,5.8342614,7.302752,9.193115,11.987401,17.089314,36.88058,6.394448,8.703553,11.122463,13.854637,17.009232,22.380568,29.840755,42.305088,41.414608,42.15686,6.8185406,9.340678,11.9979105,2.3444867,2.8689218,3.5044081,11816925,20234920,31189610,85.280266,42.96915,51.669014,64.96758,58.645504,49.10997,64.80003,41.013824,2.1735964,15.400213,34.132275,2.7400525,47.48796,4.098883,56.71739,9.18749,0.8528027,4.296915,10.333803,1.3968031,17.59365,1.792514,25.920013,2.809447,679730.6,48159800,213478020,1842278.6,445515400,4678605,709470200,19680920,2.1921911,5.2570887,7.5358424,9.837289,12.364525,15.476691,19.48293,25.404846,36.217308,78.16086,17.546837,45.572582,3.148802,15.354259,11.000001,3.2307692,3.404762
Argentina (urban),1997,2.0069842,3.7657506,7.805524,21.345516,33.623253,63.64075,79.02297,86.41883,636617,1194498,2475917,6770810,10665315,20186882,25066132,27412103,16.656212,24.34102,28.986645,5283360,7720986,9194580,22.206741,14.835679,4.327073,48.215958,0.4495536,0.49110475,0.47380888,1.082526,2.465082,3.5191834,4.684666,5.9383125,7.307978,9.274431,12.075408,17.278168,36.374245,6.7434907,8.991321,11.801108,14.835679,18.207424,22.995304,31.357231,41.542286,39.206932,42.671455,6.919371,9.543368,12.369021,2.4652321,2.9083073,3.79836,13024709,22455000,34924324,79.990036,43.08446,50.945465,58.41804,57.85287,46.227627,63.64777,39.91337,1.6053885,14.486398,32.422073,2.1998773,45.717056,3.608309,55.003662,8.519714,0.79990035,4.3084464,10.189093,1.2559879,17.355862,1.6873084,25.459108,2.7340655,509230.16,45950936,205686020,1500275,435044300,4177635.8,697887700,18511838,2.4039373,5.474144,7.8149595,10.403117,13.187057,16.228638,20.59549,26.815546,38.36918,80.775345,17.68977,45.935986,3.0952964,15.123546,11.142858,3.25,3.4285715
Argentina (urban),1998,1.6426723,3.9691887,8.27855,23.296013,36.43998,65.84336,80.21691,87.186775,528287,1276500,2662400,7492049,11719178,21175371,25797938,28039461,16.573483,23.049204,28.938828,5330069,7412675,9306791,21.563793,13.572867,3.890666,45.85428,0.47740465,0.50733644,0.49506208,1.065068,2.3429422,3.3649855,4.435065,5.635569,7.064924,9.054731,11.958709,17.026484,38.05152,6.113904,8.337142,10.907206,13.572867,17.11893,22.010054,29.446785,40.16251,40.32953,41.730854,6.6563272,9.295635,12.07642,2.1804817,2.7369366,3.398444,11622118,20288022,31628608,78.85879,43.801353,52.642754,52.496613,59.47948,45.214012,65.155045,40.422474,1.2953913,15.961205,34.66176,2.0836897,47.712605,3.7430644,56.806583,9.416823,0.78858787,4.3801355,10.528551,1.1286771,17.843843,1.6503115,26.062017,2.7689393,416600.72,51331588,222945970,1440756.4,460334370,4393789,730764900,20745030,2.2966905,5.0522723,7.256185,9.563682,12.152425,15.234655,19.525436,25.787512,36.715557,82.05351,16.84363,45.104847,3.395014,16.161337,11.785714,3.3783782,3.4885716
Argentina (urban),1999,1.9623505,4.1879582,8.916523,24.224958,38.260536,67.55811,81.72438,88.311485,639797,1365425,2907108,7898210,12474313,22026381,26645094,28792728,16.661888,22.764032,29.472181,5432376,7421895,9608993,20.554686,13.479605,3.7443345,44.251225,0.46181178,0.49792042,0.48547113,1.0706888,2.4184375,3.4641023,4.522047,5.7956047,7.2911634,9.18676,12.091126,17.111603,37.04847,5.9909353,8.169457,10.484137,13.479605,16.849506,21.467518,28.933495,41.43107,41.77436,41.862328,6.903198,9.50953,12.337741,2.2338977,2.8155093,3.3857257,12135372,20896414,32533414,83.06528,43.00221,52.388767,56.526917,59.479584,44.823875,65.38553,40.17153,1.6300318,16.452875,35.392864,2.3673232,48.60932,3.9967313,57.742935,9.731537,0.8306528,4.300221,10.477754,1.2153287,17.843876,1.6360714,26.154213,2.7517498,531449.1,53642300,230786990,1659440.2,475451740,4756236.5,753051140,21733898,2.2007673,4.9710226,7.1203537,9.294925,11.9126835,14.986757,18.883095,24.85293,35.17236,76.15196,17.27088,45.680653,3.228547,15.522531,11.818182,3.282828,3.6000001
Argentina (urban),2000,2.3007762,4.988261,10.69922,26.296562,40.042953,68.49177,81.00421,88.2723,760306,1648402,3535624,8689864,13232446,22633536,26768350,29170136,17.826876,24.477243,31.122837,5891003,8088659,10284737,20.104942,12.820309,3.4278898,43.739876,0.4927969,0.51063955,0.5094705,0.9485223,2.2374403,3.249404,4.3272476,5.598688,7.1752467,9.107356,12.206225,17.449413,37.700455,5.484624,7.541358,9.992299,12.820309,16.08823,20.738733,28.355505,42.52271,42.255093,42.393284,7.58047,10.342882,13.193992,2.180617,2.7086167,3.2609699,12846022,21909076,33538216,73.14625,45.85548,54.337223,54.236824,61.692307,44.93473,66.57525,43.030426,1.6829315,18.361889,37.216526,2.705474,49.973362,4.807665,58.7675,11.315522,0.7314625,4.585548,10.867445,1.1660918,18.507692,1.6401176,26.6301,2.9475842,556135.3,60678016,245968700,1922188,495420350,5798839.5,776803650,25614106,1.9069986,4.4983606,6.5329075,8.699906,11.25613,14.425792,18.310286,24.540545,35.081944,75.79655,16.361301,45.93824,3.502909,17.310268,12.76,3.4117646,3.7400002
Argentina (urban),2001,3.8694785,8.234787,15.39769,31.067228,45.593395,71.49552,83.34348,89.63829,1295538,2757085,5155293,10401603,15265102,23937380,27904190,30011750,19.923164,25.066679,31.077267,6670465,8392563,10404964,18.513603,11.441448,2.5425441,41.605267,0.5509105,0.53343105,0.53923285,0.6526376,1.9296527,3.0172267,4.074338,5.345152,6.9161625,8.998961,12.064387,17.524069,39.477413,4.622807,6.53797,8.667764,11.441448,14.4925,19.06908,26.442457,47.995617,48.524105,48.002563,9.562245,12.1633835,14.917883,2.1965573,2.7759302,3.295313,14652059,23297168,34287612,74.76689,49.289566,57.91877,55.033627,64.42649,48.726868,69.16112,47.942173,2.8930886,22.472786,41.409325,4.5319023,53.69528,7.5028124,61.99484,14.894303,0.7476689,4.9289565,11.583754,1.183223,19.327946,1.7785307,27.664446,3.2840388,968633.56,75241020,277284700,3262246.5,539330700,9168847,830258400,34159268,1.2082673,3.5724823,5.5859737,7.543068,9.8958025,12.804309,16.66032,22.33553,32.443363,73.086914,15.019007,45.50358,4.080836,22.074001,16.363636,3.6363637,4.5
Argentina (urban),2002,3.3490942,12.447155,23.97107,44.379776,59.510284,82.449684,90.60414,94.26306,1135708,4220941,8128803,15049577,20180467,27959420,30724671,31965443,20.309126,25.93537,31.270498,6887005,8794914,10604104,13.004921,7.848625,1.8776616,28.039747,0.54229856,0.5379376,0.53525984,0.87325346,1.8852683,2.8994098,4.044268,5.3262763,6.8465643,8.686493,11.659372,17.27283,40.506268,3.084372,4.4750934,6.058588,7.848625,10.014195,12.9984255,17.900373,42.233242,44.345467,46.07787,8.577202,11.501161,14.408779,1.3258915,1.7402549,2.1698875,9131422,15305392,23009712,51.85179,53.020046,63.900208,39.10171,70.89338,43.771027,75.74681,49.19922,1.7365658,31.55238,52.685516,4.8670506,64.232346,10.492384,71.40126,21.834503,0.5185179,5.3020043,12.780042,0.84068686,21.268015,1.5976425,30.298723,3.3701463,588884.94,106996930,357322560,3548489.5,653452740,12986921,968512100,50719276,1.1356592,2.4517765,3.7706597,5.259539,6.92678,8.903903,11.296715,15.162921,22.463177,52.67808,15.028476,44.465256,4.174957,20.945673,14.933333,3.572568,4.18
Argentina (urban),2003,1.179523,5.2792625,12.536031,29.556793,44.040264,71.04671,83.91491,90.48647,404932,1812379,4303639,10146893,15119091,24390445,28808118,31064145,17.795424,24.556551,30.01427,6109197,8430302,10303945,18.40443,11.591649,3.2083304,38.847126,0.48643363,0.5089716,0.51237136,1.0723923,2.2316375,3.226009,4.374216,5.582353,7.1334405,9.24801,12.248919,17.1977,37.68532,5.0150175,6.9453216,9.11051,11.591649,14.888201,19.32844,26.145884,39.250797,39.92583,42.33881,6.984846,9.804407,12.7076845,1.8199259,2.3140311,2.94466,11118286,19507982,30341614,57.56881,45.674908,55.97997,36.831978,62.65942,37.748085,67.78489,42.149353,0.6790373,20.11535,39.771927,1.9444568,52.580597,4.732112,61.336155,12.457997,0.5756881,4.5674906,11.195993,0.7918875,18.797825,1.3778051,27.113955,2.8872306,233114.53,69056300,273075260,1435200.4,541530000,5929576,842271900,29296420,1.973677,4.1072016,5.937286,8.050495,10.274003,13.128692,17.020435,22.543436,31.651386,69.35769,16.486609,45.828068,3.4560199,16.610935,12.108206,3.3513029,3.612985
Argentina (urban),2004,0.7748988,3.8130064,9.596166,24.730253,38.169643,67.314545,81.28965,89.1061,269260,1324935,3334455,8593214,13263104,23390311,28246348,30962392,17.988375,24.06199,30.359068,6250561,8361008,10549102,19.838154,13.447348,3.7437427,42.349556,0.43519384,0.48377034,0.47601938,1.2060066,2.398511,3.479261,4.6525235,6.0136056,7.5747824,9.567389,12.542632,17.329296,35.235996,5.862445,7.999941,10.531601,13.447348,16.78422,21.655434,28.714783,37.797195,40.00106,41.463337,6.799101,9.6250515,12.587883,2.0330882,2.6895406,3.3454316,12707942,22487272,35291300,53.55747,43.92304,52.734127,33.15056,59.86046,35.95772,64.98458,40.05398,0.41501597,16.765268,35.49774,1.264033,48.660355,3.4505632,57.905228,9.905451,0.5355747,4.392304,10.546825,0.7127371,17.958138,1.312457,25.993834,2.7436976,144208.83,58255584,246693540,944330.3,507251800,4376328.5,804831200,23577180,2.3924947,4.758203,6.902211,9.229748,11.929883,15.02697,18.97993,24.882267,34.378124,69.90171,17.749908,47.0141,3.0023081,14.583169,11.312091,3.149287,3.591953
Argentina (urban),2005,0.5293155,2.6311789,7.868301,20.780716,33.418415,62.984776,78.64034,87.171295,186190,925532,2767719,7309734,11755115,22155250,27662183,30662993,16.948458,23.625744,29.55123,5961715,8310488,10394811,21.820698,14.932263,4.2071505,45.33206,0.42045704,0.47707355,0.46294442,1.2617395,2.5068457,3.5834088,4.77591,6.0985966,7.6476736,9.647542,12.447645,17.136345,34.894295,6.6561775,9.067026,11.783375,14.932263,18.651775,23.700489,31.359974,37.73092,38.889187,40.939484,6.394808,9.187859,12.09812,2.253632,2.9035177,3.6679149,13435511,24129650,38127284,59.692856,42.233162,50.598995,34.052002,57.399666,33.276123,62.698704,38.528496,0.31596404,14.113653,31.869665,0.8959691,45.139294,2.6182654,54.655273,8.006497,0.59692854,4.223316,10.1198,0.73211807,17.2199,1.2145785,25.079481,2.6392019,111142.125,49645570,224206690,677598.7,476340030,3361612,769012000,19291864,2.7532034,5.4701123,7.819248,10.421369,13.307564,16.687757,21.05161,27.161629,37.392704,76.141785,18.226501,46.879208,2.8771908,13.806412,10.775003,3.0358467,3.5492582
Argentina (urban),2006,0.5153476,2.1182559,5.907854,16.79179,28.246662,57.16022,74.60046,84.70508,183506,754271,2103676,5979240,10058105,20353681,26563821,30161886,16.745438,22.969194,29.090939,5962736,8178899,10358736,24.166916,17.068176,4.9241157,49.42059,0.40080613,0.4634608,0.44617656,1.2962689,2.6325235,3.760025,4.955207,6.305456,7.9022737,9.937141,12.5635195,16.91283,33.734753,7.666102,10.507907,13.528857,17.068176,21.385794,26.837101,34.389305,37.654037,39.24069,40.790657,6.305334,9.013271,11.8663845,2.5707428,3.348835,4.1773324,15328661,27389784,43271884,50.354584,40.58134,48.364548,37.622814,54.44632,35.357838,59.65716,37.73191,0.25950173,11.462874,27.645285,0.79694736,40.617203,2.0888896,50.532646,6.3358626,0.5035458,4.058134,9.67291,0.8088905,16.333895,1.2905611,23.862864,2.584636,92403.69,40817140,196879310,610122.7,433890700,2714922.5,719749000,15454159,3.1326823,6.3619976,9.086821,11.975206,15.238343,19.097359,24.015005,30.36215,40.873093,81.5265,18.94948,47.315765,2.6680393,12.891387,10.03644,2.8954816,3.4662418
Argentina (urban),2007,0.45755607,1.7236683,4.8873634,15.401621,27.814064,55.803986,73.88013,83.808945,164878,621114,1761134,5549889,10022644,20108657,26622296,30200090,16.534517,23.232456,29.28961,5958122,8371687,10554348,24.924786,17.631636,5.3338437,51.253796,0.3923191,0.46173558,0.44390863,1.4022938,2.684316,3.7292857,4.940774,6.306611,7.896879,9.916201,12.515809,16.935568,33.672264,7.9538054,10.757948,14.054983,17.631636,22.132088,27.553282,35.552734,34.925972,37.074894,39.579796,5.7748413,8.613409,11.592768,2.463208,3.2684553,4.1871395,14676094,27362484,44192530,64.23213,38.14059,47.699055,38.507607,53.48609,34.771145,58.976692,35.540363,0.2938984,10.608449,26.617973,0.6637431,39.515594,1.699392,49.427746,5.473792,0.64232135,3.8140593,9.539811,0.8279136,16.045828,1.2691468,23.590677,2.4345148,105904.66,38226956,191832780,514228.72,427176770,2235137.8,712440600,13511287,3.4951873,6.6906,9.295165,12.314773,15.719092,19.682802,24.715918,31.195385,42.21154,83.9274,19.06328,47.264458,2.6395812,12.383819,9.609167,2.9069223,3.3056154
Argentina (urban),2008,0.3904736,1.5866703,4.67651,14.07133,24.749966,53.920025,71.94349,82.71337,142366,578497,1705048,5130385,9023799,19659156,26230484,30157165,15.804817,21.874405,28.311014,5762411,7975373,10322151,25.5133,18.426943,5.5310097,51.939182,0.37227723,0.4487679,0.43057114,1.4130929,2.79022,3.9563217,5.157902,6.473961,8.048681,10.00475,12.739409,17.00806,32.4076,8.687387,11.602708,14.878565,18.426943,22.837229,28.648869,36.786034,36.81377,38.472202,39.637226,5.818349,8.415565,11.2217,2.713461,3.5446255,4.382357,15636077,28269710,45235350,62.36543,38.765747,46.185726,38.560272,52.620865,33.50931,57.849518,36.460583,0.24352044,9.59451,24.903355,0.61182386,37.85729,1.5670661,47.849285,5.1304893,0.6236543,3.8765748,9.237145,0.8290459,15.78626,1.2230899,23.139807,2.49755,88787.164,34981430,181594480,479600.56,414081250,2085427,697831000,12813393,3.605266,7.118772,10.093882,13.15951,16.51721,20.534842,25.525421,32.502438,43.393173,82.68248,19.791496,47.800903,2.433453,11.75636,9.390543,2.8186543,3.3315694
Argentina (urban),2009,0.29676244,1.524072,3.999196,12.770348,22.559551,50.76405,70.17309,81.44278,109497,562337,1475585,4711879,8323805,18730428,25891786,30049969,15.9537,22.145912,28.225616,5886442,8171184,10414415,26.400297,19.675026,5.9020057,53.363388,0.35303676,0.43654197,0.41488093,1.4540727,2.8685024,4.086349,5.3273993,6.7095957,8.2719145,10.169121,12.810646,17.052895,31.249502,9.159818,12.412548,15.778169,19.675026,24.155954,29.880478,38.338394,36.59888,38.26196,39.854145,5.8388753,8.473459,11.249079,2.8803356,3.764025,4.704788,16954928,30756542,48997616,68.10655,38.54328,45.340885,35.062843,50.98749,35.410255,56.36675,35.86434,0.20211554,8.695191,23.01687,0.53438264,35.779495,1.4161259,45.906647,4.580001,0.68106556,3.8543282,9.068177,0.7538512,15.296247,1.2924744,22.5467,2.4567075,74574.63,32082676,169850850,423918.4,396047140,1907155.9,677527600,11575708,3.8387952,7.572932,10.788082,14.064493,17.713531,21.8381,26.84678,33.820488,45.02015,82.49961,20.445919,48.304577,2.2749538,11.174449,9.041569,2.7122397,3.333617
Argentina (urban),2010,0.19347611,0.74932945,3.0883636,11.24585,20.950882,49.534718,69.56175,80.89239,71694,277671,1144421,4167251,7763538,18355536,25776736,29975405,14.914237,21.595911,28.351286,5526605,8002559,10505825,27.206146,20.234129,6.413388,54.83225,0.34358808,0.43583217,0.40745667,1.5945414,2.9711518,4.095623,5.3123856,6.6590466,8.221178,10.052278,12.523426,16.87026,31.700111,9.70057,12.688669,16.237074,20.234129,24.649485,30.27781,38.793438,34.532845,35.919918,37.4825,5.15031,7.757232,10.626771,2.7949681,3.634041,4.5505543,15446684,29081628,47807324,77.24987,36.24599,44.28302,40.2839,49.911156,29.548964,55.67125,32.95223,0.14945938,7.5938544,21.935469,0.30185938,34.719078,0.9125794,45.033802,3.7057583,0.77249867,3.6245992,8.856605,0.8661039,14.973347,1.0785372,22.2685,2.2572277,55383.52,28139712,162567710,240491.94,385964000,1234300.6,667507260,9406435,4.338133,8.083359,11.1426115,14.452953,18.1167,22.366657,27.348372,34.071415,45.897476,86.24378,20.632748,47.66714,2.268555,10.638115,8.549654,2.7098892,3.154983
Argentina (urban),2011,0.21138954,0.7074195,2.1033998,9.013186,18.169537,46.37009,66.46911,78.61863,79364,265592,789697,3383895,6821540,17409107,24955049,29516444,14.167409,20.670563,27.34386,5318988,7760521,10265932,28.939322,21.541292,7.19857,58.43185,0.32680067,0.42645282,0.40426713,1.7143779,3.0782943,4.2078333,5.4250965,6.733439,8.297792,10.112743,12.631692,16.841633,30.9571,10.5340185,13.80969,17.535711,21.541292,26.63264,32.33406,41.383915,32.405277,34.484707,36.343792,4.5909877,7.128183,9.937796,2.7922063,3.7142255,4.6973534,14851711,28824326,48222708,62.630665,34.003834,42.106953,41.19173,48.089912,34.895504,53.753944,30.868505,0.13239513,6.178339,19.525032,0.29139793,31.964937,0.7339921,42.260612,2.7822356,0.62630665,3.4003835,8.421391,0.88562226,14.426974,1.2736859,21.501577,2.1144927,49706.203,23195852,146608900,235214.19,360025860,1005825.94,634650100,7155221,4.961293,8.908375,12.177183,15.699862,19.486116,24.013247,29.265594,36.55526,48.73854,89.587746,21.15904,47.88386,2.1459832,9.973295,8.117147,2.7125509,2.9924405
